UniProt_accession	UniProt_fasta_header	UniProt_gene_symbol	F1	F2	F4	F8	F9	F10	G1	G2	G4	G8	G10	H5	H6	H9	I1	I4	I6	I9	K8	K10	L2
A0A0A0MTJ9;Q6PIU2;Q6PIU2-2	>tr|A0A0A0MTJ9|A0A0A0MTJ9_HUMAN Isoform of Q6PIU2, Neutral cholesterol ester hydrolase 1 OS=Homo sapiens OX=9606 GN=NCEH1 PE=1 SV=1;>sp|Q6PIU2|NCEH1_HUMAN Neutral cholesterol ester hydrolase 1 OS=Homo sapiens OX=9606 GN=NCEH1 PE=1 SV=3;>sp|Q6PIU2-2|NCEH1_HUMAN Isoform of Q6PIU2, Isoform 2 of Neutral cholesterol ester hydrolase 1 OS=Homo sapiens OX=9606 GN=NCEH1	NCEH1	1437.76246698538	1291.86620151992	1200.01221785258	1351.52645652154	1544.72316497138	1180.79014441697	1270.7069147241	918.38175770927	978.626684659508	1191.5224540341	1762.41519968449	1314.11438309182	1558.64186211127	1274.67471160083	1326.06597826422	1352.91593646743	1436.47092377955	1179.28985182122	1267.87831400358	1736.19050454683	1613.30487894934
Q9Y2A7;Q9Y2A7-2	>sp|Q9Y2A7|NCKP1_HUMAN Nck-associated protein 1 OS=Homo sapiens OX=9606 GN=NCKAP1 PE=1 SV=1;>sp|Q9Y2A7-2|NCKP1_HUMAN Isoform of Q9Y2A7, Isoform 2 of Nck-associated protein 1 OS=Homo sapiens OX=9606 GN=NCKAP1	NCKAP1	2072.74458185914	2096.58081574059	2328.20899314361	2285.79204907263	2533.77649731554	2313.46655144254	2082.62666124188	2410.05893582365	2176.47555698698	2296.48082920161	2848.65720242932	1853.84146693848	2166.03745820036	2137.3231447866	2394.36608791637	2442.87857234025	2104.87277885616	2004.42828645498	1833.83045955782	2010.03199109276	2110.63892843
P19338	>sp|P19338|NUCL_HUMAN Nucleolin OS=Homo sapiens OX=9606 GN=NCL PE=1 SV=3	NCL	2720.52349464488	3005.60122807312	2951.87370138059	1631.20809638389	2255.47047732701	2116.37405599512	2430.40327616584	1739.11783231564	2784.61096500578	2825.90236938882	1915.52509802651	1869.1895353959	3354.62144587547	2489.13509028158	2140.64550436104	3426.60174538191	2521.06194114982	3209.49192195054	3606.45755225835	2610.42433285774	2735.93082553827
E7EWM1	>tr|E7EWM1|E7EWM1_HUMAN Isoform of Q15596, Nuclear receptor coactivator 2 OS=Homo sapiens OX=9606 GN=NCOA2 PE=1 SV=2	NCOA2	3585.51359176698	2790.82024384416	3286.55766764557	3679.32151588956	3517.14165521582	4100.7561428242	3001.96980785403	2587.9600024286	2350.2883045089	3146.00399470155	2707.27482862072	3891.03801647749	4139.34929718224	4362.54032529861	3106.54415888424	4013.63741966804	3676.71177708135	3885.06665208875	2362.0866930131	4166.75534084869	5874.82903308563
P62166	>sp|P62166|NCS1_HUMAN Neuronal calcium sensor 1 OS=Homo sapiens OX=9606 GN=NCS1 PE=1 SV=2	NCS1	762.803255502706	425.270003446451	498.934094138227	702.864936529986	471.849299297053	469.645062456291	453.678275771187	362.63902862181	305.213104415886	370.154729777474	620.685801095076	649.663624966201	373.546241385825	476.334215054719	649.637598510002	413.089233355473	356.995371153927	843.309015799364	435.905019598538	414.431223490465	338.518692100905
H0Y6T7;Q92542;Q92542-2	>tr|H0Y6T7|H0Y6T7_HUMAN Isoform of Q92542, Nicastrin (Fragment) OS=Homo sapiens OX=9606 GN=NCSTN PE=1 SV=1;>sp|Q92542|NICA_HUMAN Nicastrin OS=Homo sapiens OX=9606 GN=NCSTN PE=1 SV=2;>sp|Q92542-2|NICA_HUMAN Isoform of Q92542, Isoform 2 of Nicastrin OS=Homo sapiens OX=9606 GN=NCSTN	NCSTN	494.37871102593	458.75645851997	426.120345058001	395.704420868534	434.960209365454	356.975115945122	504.718874657402	327.406102172306	449.951405902962	526.142520523197	423.233150414039	415.118979608238	506.481508776957	461.034960096519	495.55789039945	482.754404824528	535.462306214541	457.199409643978	163.297253452208	452.962475684247	371.364501381708
A6NIZ0;Q9GZM8;Q9GZM8-2;Q9GZM8-3	>tr|A6NIZ0|A6NIZ0_HUMAN Isoform of Q9GZM8, Nuclear distribution protein nudE-like 1 OS=Homo sapiens OX=9606 GN=NDEL1 PE=1 SV=4;>sp|Q9GZM8|NDEL1_HUMAN Nuclear distribution protein nudE-like 1 OS=Homo sapiens OX=9606 GN=NDEL1 PE=1 SV=1;>sp|Q9GZM8-2|NDEL1_HUMAN Isoform of Q9GZM8, Isoform 2 of Nuclear distribution protein nudE-like 1 OS=Homo sapiens OX=9606 GN=NDEL1;>sp|Q9GZM8-3|NDEL1_HUMAN Isoform of Q9GZM8, Isoform 3 of Nuclear distribution protein nudE-like 1 OS=Homo sapiens OX=9606 GN=NDEL1	NDEL1	66.364559422917	27.5527474558356	31.339102510809	34.7092247113073	61.5116661670833	13.5964282596208	44.6905351349684	17.1294913920574	12.4836002891858	26.7381725396607	67.2156017495982	42.3961927495694	29.617275245955	55.4177233186488	46.836799372306	12.1947243957275	45.9161527660779	103.602332951648	31.5849971676774	32.7608997710092	64.8332799712606
Q92597	>sp|Q92597|NDRG1_HUMAN Protein NDRG1 OS=Homo sapiens OX=9606 GN=NDRG1 PE=1 SV=1	NDRG1	519.036581367202	507.720880716112	347.34573083631	537.149893683898	394.143724683244	320.516063717611	307.445100204775	281.039786239478	412.595313639307	302.746859484056	383.519610265742	464.257192327788	463.337578030988	252.712931750992	382.876369004959	407.677711294606	365.68450229693	559.205274349344	408.336638665876	752.125090761463	212.071325128144
A0A0A0MS87;Q9UN36-2;Q9UN36-6	>tr|A0A0A0MS87|A0A0A0MS87_HUMAN Isoform of Q9UN36, Protein NDRG2 OS=Homo sapiens OX=9606 GN=NDRG2 PE=1 SV=1;>sp|Q9UN36-2|NDRG2_HUMAN Isoform of Q9UN36, Isoform 2 of Protein NDRG2 OS=Homo sapiens OX=9606 GN=NDRG2;>sp|Q9UN36-6|NDRG2_HUMAN Isoform of Q9UN36, Isoform 6 of Protein NDRG2 OS=Homo sapiens OX=9606 GN=NDRG2	NDRG2	2259.60347279284	3052.51345844628	3159.08699338434	1896.41770201622	2835.74229658227	2976.16951141502	2654.82923977313	2352.19061839328	2965.6702352953	2629.85963337096	2555.71495495739	2103.15357102955	1957.26817595895	2312.5532473004	2105.13223167389	2121.26219439937	2633.0267112413	1810.69547799341	3921.52806554205	2051.42964421685	3137.88172172883
Q5TH30;Q9UGV2;Q9UGV2-2;Q9UGV2-3	>tr|Q5TH30|Q5TH30_HUMAN Isoform of Q9UGV2, NDRG family member 3, isoform CRA_c OS=Homo sapiens OX=9606 GN=NDRG3 PE=1 SV=1;>sp|Q9UGV2|NDRG3_HUMAN Protein NDRG3 OS=Homo sapiens OX=9606 GN=NDRG3 PE=1 SV=2;>sp|Q9UGV2-2|NDRG3_HUMAN Isoform of Q9UGV2, Isoform 2 of Protein NDRG3 OS=Homo sapiens OX=9606 GN=NDRG3;>sp|Q9UGV2-3|NDRG3_HUMAN Isoform of Q9UGV2, Isoform 3 of Protein NDRG3 OS=Homo sapiens OX=9606 GN=NDRG3	NDRG3	456.404027342283	308.668074308552	398.083594198338	416.058220088727	367.887046451949	384.540621942	319.227892671497	290.43203225186	295.161446429537	314.298161286224	460.575491135591	320.811031223163	234.824057775136	248.752941320368	262.767096753927	175.592831336831	288.675135755369	285.440794397403	370.463063837807	406.691926901529	381.461422420877
Q9ULP0;Q9ULP0-2;Q9ULP0-3;Q9ULP0-4;Q9ULP0-6;Q9ULP0-7;Q9ULP0-8	>sp|Q9ULP0|NDRG4_HUMAN Protein NDRG4 OS=Homo sapiens OX=9606 GN=NDRG4 PE=1 SV=2;>sp|Q9ULP0-2|NDRG4_HUMAN Isoform of Q9ULP0, Isoform 2 of Protein NDRG4 OS=Homo sapiens OX=9606 GN=NDRG4;>sp|Q9ULP0-3|NDRG4_HUMAN Isoform of Q9ULP0, Isoform 3 of Protein NDRG4 OS=Homo sapiens OX=9606 GN=NDRG4;>sp|Q9ULP0-4|NDRG4_HUMAN Isoform of Q9ULP0, Isoform 4 of Protein NDRG4 OS=Homo sapiens OX=9606 GN=NDRG4;>sp|Q9ULP0-6|NDRG4_HUMAN Isoform of Q9ULP0, Isoform 6 of Protein NDRG4 OS=Homo sapiens OX=9606 GN=NDRG4;>sp|Q9ULP0-7|NDRG4_HUMAN Isoform of Q9ULP0, Isoform 7 of Protein NDRG4 OS=Homo sapiens OX=9606 GN=NDRG4;>sp|Q9ULP0-8|NDRG4_HUMAN Isoform of Q9ULP0, Isoform 8 of Protein NDRG4 OS=Homo sapiens OX=9606 GN=NDRG4	NDRG4	1836.0329373658	1455.00531875211	1603.19676665436	1713.03363744694	1686.7187230419	1476.26590248745	1549.19365483337	1244.74883552823	1525.08756746708	1432.02063239098	1491.28233768225	1823.93682412807	1352.20995492398	1323.37049946204	1199.45316019364	856.277566951998	1448.62131945668	1207.09535061728	1704.99388388244	1681.5409277993	2098.36636170535
A0A087WXC5;E7ESZ7;O95299	>tr|A0A087WXC5|A0A087WXC5_HUMAN Isoform of O95299, NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 10, mitochondrial OS=Homo sapiens OX=9606 GN=NDUFA10 PE=1 SV=1;>tr|E7ESZ7|E7ESZ7_HUMAN Isoform of O95299, NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 10, mitochondrial OS=Homo sapiens OX=9606 GN=NDUFA10 PE=1 SV=1;>sp|O95299|NDUAA_HUMAN NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 10, mitochondrial OS=Homo sapiens OX=9606 GN=NDUFA10 PE=1 SV=1	NDUFA10	1379.54022520074	1593.13272542308	1465.04966642866	1947.03116379658	2084.21746075127	1739.04471863095	1810.97448751465	1578.85553410374	1509.73811700831	1546.54383722407	2374.53592759918	1878.74156669659	1701.54238558157	1756.90461333156	1671.23688450373	1650.83992986581	2004.95333762458	1989.96077771748	1689.06899894073	1751.22121335651	1828.85302497036
K7EK78;K7EMT4;K7EP35;K7EQ77;Q86Y39;Q86Y39-2	>tr|K7EK78|K7EK78_HUMAN Isoform of K7EMT4, Uncharacterized protein OS=Homo sapiens OX=9606 PE=4 SV=1;>tr|K7EMT4|K7EMT4_HUMAN Uncharacterized protein (Fragment) OS=Homo sapiens OX=9606 PE=4 SV=1;>tr|K7EP35|K7EP35_HUMAN Isoform of K7EMT4, Uncharacterized protein (Fragment) OS=Homo sapiens OX=9606 PE=4 SV=1;>tr|K7EQ77|K7EQ77_HUMAN Isoform of Q86Y39, NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 11 OS=Homo sapiens OX=9606 GN=NDUFA11 PE=4 SV=1;>sp|Q86Y39|NDUAB_HUMAN NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 11 OS=Homo sapiens OX=9606 GN=NDUFA11 PE=1 SV=3;>sp|Q86Y39-2|NDUAB_HUMAN Isoform of Q86Y39, Isoform 2 of NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 11 OS=Homo sapiens OX=9606 GN=NDUFA11	NDUFA11	64.9550974063332	93.2017801409582	109.313482464697	112.314173710508	103.604973260364	61.8394467655043	104.26936569198	128.74502555021	91.3668958313165	111.44220050398	113.937845744955	58.5441296387754	49.6906707054052	59.0913601146226	63.5896696288807	54.8950930038475	64.3050947777886	40.2972062598729	68.9103077625583	43.7394449201942	46.812416286504
Q9UI09	>sp|Q9UI09|NDUAC_HUMAN NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 12 OS=Homo sapiens OX=9606 GN=NDUFA12 PE=1 SV=1	NDUFA12	1442.55947753016	1578.36409718337	1189.90041371128	2476.87572485666	2071.80795011286	1293.31404380604	1722.32883335546	1588.49350004182	1189.78464560945	1611.18099596869	1933.26090934836	1853.02151318618	1131.13637489031	1485.73585660814	1497.41057389417	1384.61214986118	1848.06127541136	2088.9708161353	911.801523971796	917.571671103966	1546.01809931383
Q9P0J0	>sp|Q9P0J0|NDUAD_HUMAN NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 13 OS=Homo sapiens OX=9606 GN=NDUFA13 PE=1 SV=3	NDUFA13	2062.93818547085	1987.02280967025	2503.81976190762	2312.6646366484	2938.00350826988	1569.44585476286	2054.80446426869	1651.43794398485	1640.88801163456	1632.31626673877	2060.04195476016	1961.67362353909	1621.42693877613	1880.92355478399	1852.77184846103	1772.37096564768	2501.33102882747	2039.26716439538	1449.26195866499	1291.31893440373	2059.11995822294
O43678	>sp|O43678|NDUA2_HUMAN NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 2 OS=Homo sapiens OX=9606 GN=NDUFA2 PE=1 SV=3	NDUFA2	977.647002658017	577.644309328488	837.473065539021	1507.9513945113	1623.45453823139	1224.82673564962	1634.20024960394	1004.98858981212	1019.07801778782	1092.64268464371	1489.73516858646	1035.98689621101	894.582954175942	1431.67874097432	1293.63872607998	1011.53926245719	1506.9672049937	1541.76823558864	857.56876584828	720.197730627712	973.083416313836
O00483	>sp|O00483|NDUA4_HUMAN Cytochrome c oxidase subunit NDUFA4 OS=Homo sapiens OX=9606 GN=NDUFA4 PE=1 SV=1	NDUFA4	1608.61261503361	1493.36859748304	2114.74807204536	2407.6290793405	3122.30631328352	1944.91907758942	2199.06426482278	1908.18511680661	1705.2134971984	2055.6390532953	1716.6961844597	2943.44755517094	2508.42922179821	3118.65183726363	2866.72632137659	1749.64218163525	4519.82050366403	2336.63703321207	2467.84021183266	1945.23979544637	2741.17708300902
A0A087X1G1;C9IZN5;F8WAS3;H7BYD0;Q16718;Q16718-2	>tr|A0A087X1G1|A0A087X1G1_HUMAN Isoform of Q16718, NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5 OS=Homo sapiens OX=9606 GN=NDUFA5 PE=1 SV=1;>tr|C9IZN5|C9IZN5_HUMAN Isoform of Q16718, NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5 (Fragment) OS=Homo sapiens OX=9606 GN=NDUFA5 PE=1 SV=1;>tr|F8WAS3|F8WAS3_HUMAN Isoform of Q16718, NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5 OS=Homo sapiens OX=9606 GN=NDUFA5 PE=1 SV=1;>tr|H7BYD0|H7BYD0_HUMAN Isoform of Q16718, NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5 (Fragment) OS=Homo sapiens OX=9606 GN=NDUFA5 PE=1 SV=1;>sp|Q16718|NDUA5_HUMAN NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5 OS=Homo sapiens OX=9606 GN=NDUFA5 PE=1 SV=3;>sp|Q16718-2|NDUA5_HUMAN Isoform of Q16718, Isoform 2 of NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5 OS=Homo sapiens OX=9606 GN=NDUFA5	NDUFA5	1530.08027151839	1337.2665946613	1699.85935756008	1689.75399478176	1869.28450095737	1292.9332010406	1109.24810239382	908.557227615689	1031.26639060357	1196.43627867276	1400.03525040588	1091.67624427787	1173.51522630671	1364.36522810873	1170.40161176582	640.47210484261	1470.25640183829	798.155142907688	824.873039456485	848.07276509735	861.321582901745
P56556	>sp|P56556|NDUA6_HUMAN NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 6 OS=Homo sapiens OX=9606 GN=NDUFA6 PE=1 SV=4	NDUFA6	1204.89989633932	930.963227000486	1191.68751677943	1987.84566760873	1902.77243570545	939.494913276852	1098.41016842676	1136.45681470285	912.215210985723	972.187395230146	1032.23621945433	1339.21135028103	1099.35667636686	1483.18139007916	1455.58350029052	1175.89085327311	1879.42552889947	1147.05435714473	702.019512422926	1005.78266987337	1424.05583146077
O95182	>sp|O95182|NDUA7_HUMAN NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 7 OS=Homo sapiens OX=9606 GN=NDUFA7 PE=1 SV=3	NDUFA7	168.800630191381	125.325234337836	78.7137234838435	117.859488955493	102.880812486502	127.17140764638	149.189310052872	172.487183129023	130.579597160767	173.051558250557	90.8359511369063	312.560881489091	319.85136593857	625.189265503285	416.421870487005	315.83358861593	466.550373337248	181.86962866985	242.275861657209	216.578953027069	468.341559679301
P51970	>sp|P51970|NDUA8_HUMAN NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 8 OS=Homo sapiens OX=9606 GN=NDUFA8 PE=1 SV=3	NDUFA8	356.538566133197	385.923238673093	338.311260473121	896.482233524183	680.587987919658	526.778223800016	381.091737129085	281.361249641325	266.932118502388	246.690249877457	666.655663131287	743.018368822046	389.352709803859	491.783055375674	540.225624382378	294.313430352695	703.558610498275	925.225607726273	379.373188390136	400.86919717314	674.06404734802
Q16795	>sp|Q16795|NDUA9_HUMAN NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 9, mitochondrial OS=Homo sapiens OX=9606 GN=NDUFA9 PE=1 SV=2	NDUFA9	3593.74312511339	2743.36200831997	2525.04758149088	3396.79853904566	3645.19807276876	3063.95281650341	3480.54744488857	2564.45386230952	2405.21949222117	2491.63180043265	3871.99095090506	3666.68613924239	3368.14261624819	3823.08154894749	3238.17988457653	4021.9095076057	3890.27881762588	3591.44202035527	2479.40728675176	2485.13402979865	2969.31028572495
Q9BU61	>sp|Q9BU61|NDUF3_HUMAN NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 3 OS=Homo sapiens OX=9606 GN=NDUFAF3 PE=1 SV=1	NDUFAF3	25.6434446398404	32.3362516683652	46.5902996338247	51.946114354153	60.2943818032815	28.6982063909789	37.5544771962946	31.6264585223515	33.5413825780809	34.3273676601586	52.9259596060124	56.6812903550391	24.7888669282456	43.0561071295881	35.3122813214557	32.5525754952061	51.364262151544	32.015133028584	29.8512748565242	32.2569160786841	27.8032971984334
H3BPJ9;O96000	>tr|H3BPJ9|H3BPJ9_HUMAN Isoform of O96000, NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10 OS=Homo sapiens OX=9606 GN=NDUFB10 PE=1 SV=1;>sp|O96000|NDUBA_HUMAN NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10 OS=Homo sapiens OX=9606 GN=NDUFB10 PE=1 SV=3	NDUFB10	2843.63947602025	3013.524569885	2725.496389906	4230.84946393376	3799.23448044204	2288.35592059645	2938.4132310799	2448.00959012196	2086.15369007906	1952.40967145794	3042.56270107219	3311.84411766371	2623.63847916795	2352.83046196686	2712.84435830975	2769.33977919829	2657.39932033449	4473.98005042774	2299.90873842175	2194.06362638489	3129.83373314593
Q9NX14;Q9NX14-2	>sp|Q9NX14|NDUBB_HUMAN NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 11, mitochondrial OS=Homo sapiens OX=9606 GN=NDUFB11 PE=1 SV=1;>sp|Q9NX14-2|NDUBB_HUMAN Isoform of Q9NX14, Isoform 2 of NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 11, mitochondrial OS=Homo sapiens OX=9606 GN=NDUFB11	NDUFB11	854.869508352733	761.313231736009	820.368547178554	1000.29659229298	1319.04726617141	657.08599417381	892.360269899866	695.984467500546	547.269023557353	690.211489286962	753.020376004797	681.937823110806	573.288490509981	617.602402397573	658.454593620372	572.087887647557	871.091542619645	954.529367881199	874.630753859036	647.238879321328	48.5886262692421
O43676	>sp|O43676|NDUB3_HUMAN NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 3 OS=Homo sapiens OX=9606 GN=NDUFB3 PE=1 SV=3	NDUFB3	1639.76316289505	1622.33452328147	2020.48993934758	2128.08179882212	2126.40366003269	1251.56251243774	1826.10197445874	1507.81515227227	1374.57273646551	1450.0189193697	1657.7710298769	1516.98452861279	1373.91461910941	1470.09681404665	1508.95768643902	1077.75539498495	1831.01500914135	1420.08983570822	1249.4391078154	1211.82334099574	1752.19047760028
O95168;O95168-2	>sp|O95168|NDUB4_HUMAN NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 4 OS=Homo sapiens OX=9606 GN=NDUFB4 PE=1 SV=3;>sp|O95168-2|NDUB4_HUMAN Isoform of O95168, Isoform 2 of NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 4 OS=Homo sapiens OX=9606 GN=NDUFB4	NDUFB4	3705.74282062174	4016.590818291	4763.89600536205	5783.65619739097	6485.32252357373	3583.18567305568	4803.56800582742	4501.79981267316	3456.45774561759	4282.24652112565	4768.81562794751	5304.59534125428	4709.16080082299	5199.7073678986	4456.76905632	3667.90313298801	6480.56125081936	5062.40206648307	3678.52902384933	3234.76141255297	4155.49826811407
E7EWP0;H0Y886;O43674;O43674-2	>tr|E7EWP0|E7EWP0_HUMAN Isoform of O43674, NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 5, mitochondrial OS=Homo sapiens OX=9606 GN=NDUFB5 PE=1 SV=1;>tr|H0Y886|H0Y886_HUMAN Isoform of O43674, NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 5, mitochondrial (Fragment) OS=Homo sapiens OX=9606 GN=NDUFB5 PE=1 SV=1;>sp|O43674|NDUB5_HUMAN NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 5, mitochondrial OS=Homo sapiens OX=9606 GN=NDUFB5 PE=1 SV=1;>sp|O43674-2|NDUB5_HUMAN Isoform of O43674, Isoform 2 of NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 5, mitochondrial OS=Homo sapiens OX=9606 GN=NDUFB5	NDUFB5	632.903675052428	558.406752049512	798.57554864703	726.16520166957	894.528613746994	450.711457557978	495.898361407551	402.264816696872	396.740549318754	482.623489787849	530.057344234709	404.596377713113	445.66340935465	452.981017694089	463.217815078749	382.603097257827	645.447581517938	484.828170309418	417.998161810501	242.100236157918	363.783662434233
O95139	>sp|O95139|NDUB6_HUMAN NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 6 OS=Homo sapiens OX=9606 GN=NDUFB6 PE=1 SV=3	NDUFB6	43.4744176944377	53.3707276113019	77.1138262466849	77.4078985827177	61.7675738480693	27.2428316115639	31.3822950949772	51.7330063445425	26.3790655392086	31.1149998654795	37.5362670647195	79.0198297510831	57.9007175407946	65.628927737232	76.6614680672897	6.69807439616629	69.0132940222514	27.0510204143164	27.5463370037849	44.6852170175789	57.5278658649082
O95169;O95169-3	>sp|O95169|NDUB8_HUMAN NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 8, mitochondrial OS=Homo sapiens OX=9606 GN=NDUFB8 PE=1 SV=1;>sp|O95169-3|NDUB8_HUMAN Isoform of O95169, Isoform 3 of NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 8, mitochondrial OS=Homo sapiens OX=9606 GN=NDUFB8	NDUFB8	765.70115117531	727.179333127801	1059.28286787977	1285.50323257036	1147.06180855046	781.77684005676	730.249195243195	708.544605732082	480.301733493445	772.561826618671	971.247264814666	1055.14320279418	709.048793115241	776.405543887374	921.498813493526	1012.34841454512	1177.6895597392	1480.5654587025	708.303628243094	534.688014662467	1050.98502411557
Q9Y6M9	>sp|Q9Y6M9|NDUB9_HUMAN NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 9 OS=Homo sapiens OX=9606 GN=NDUFB9 PE=1 SV=3	NDUFB9	675.14538906407	878.328449152529	630.321698976577	1437.02359378149	1063.78218882383	625.365059162421	928.017832465083	771.355729638571	285.776755637457	453.883446777066	1216.65068220767	567.543649470796	694.836758753972	546.179781069126	746.932556720842	841.662195980004	598.995760939553	1034.89648295153	225.634623979155	341.480400188888	899.580330280181
O95298	>sp|O95298|NDUC2_HUMAN NADH dehydrogenase [ubiquinone] 1 subunit C2 OS=Homo sapiens OX=9606 GN=NDUFC2 PE=1 SV=1	NDUFC2	1273.341833555	1376.85687525883	1819.14865049531	1725.69614993409	1929.15829083943	1074.73505784424	1548.18406072188	1414.653659638	1207.853561341	1278.01998273909	1181.86927448104	1340.68028502701	1265.78331132224	1343.14517193129	1337.79010027954	1001.25365011068	1994.95236779986	1467.27824846996	1184.23780685429	1171.92125426	1691.40459834555
P28331;P28331-2;P28331-4	>sp|P28331|NDUS1_HUMAN NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial OS=Homo sapiens OX=9606 GN=NDUFS1 PE=1 SV=3;>sp|P28331-2|NDUS1_HUMAN Isoform of P28331, Isoform 2 of NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial OS=Homo sapiens OX=9606 GN=NDUFS1;>sp|P28331-4|NDUS1_HUMAN Isoform of P28331, Isoform 4 of NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial OS=Homo sapiens OX=9606 GN=NDUFS1	NDUFS1	5657.37068235039	6117.38688536428	4451.62144598786	5576.78484088715	6165.39116100115	5632.65232448568	5988.7688474881	5618.6795351015	4842.72195784848	5463.28452894404	5142.65811284549	7977.54931786015	7508.65289664164	9586.68890566909	7313.86422972673	10441.8961954083	9648.20172136949	8218.74298268074	8066.48001597377	5984.10036701534	5833.39596124763
O75306;O75306-2	>sp|O75306|NDUS2_HUMAN NADH dehydrogenase [ubiquinone] iron-sulfur protein 2, mitochondrial OS=Homo sapiens OX=9606 GN=NDUFS2 PE=1 SV=2;>sp|O75306-2|NDUS2_HUMAN Isoform of O75306, Isoform 2 of NADH dehydrogenase [ubiquinone] iron-sulfur protein 2, mitochondrial OS=Homo sapiens OX=9606 GN=NDUFS2	NDUFS2	4147.06586697662	3903.05667470016	4796.39719593717	4891.97245610951	6697.79905124221	4375.77811854447	5132.90847069163	4308.78054422626	3920.2314038627	4355.52643601234	5293.2618066068	4821.80969631149	4526.04732036406	5785.84945119362	4902.04890244299	7315.22221962778	5693.03853854631	6855.98567334706	3410.13546323403	3373.52679523354	5262.85257895082
O75489	>sp|O75489|NDUS3_HUMAN NADH dehydrogenase [ubiquinone] iron-sulfur protein 3, mitochondrial OS=Homo sapiens OX=9606 GN=NDUFS3 PE=1 SV=1	NDUFS3	7223.64430507533	6444.27580041452	8024.14336966627	9445.43477772056	9857.54225887055	5387.51882872676	6832.47722138997	5925.4369158029	5269.56339234429	5804.67509143441	6721.60752905959	6346.71733067731	4938.20782172812	5557.16802737605	5627.69428419767	6056.66035626206	5497.42874162566	7819.93176410248	4109.29642180145	3891.52190972648	4957.83729895088
O43181	>sp|O43181|NDUS4_HUMAN NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial OS=Homo sapiens OX=9606 GN=NDUFS4 PE=1 SV=1	NDUFS4	529.894322809396	401.270402097511	448.147236273544	552.08337201806	367.011753943841	621.981727201045	754.482917383074	584.405834047268	497.486512832498	499.808292481843	236.022040136961	463.917738534071	415.1355144214	809.357779647909	667.352492038055	532.812664806652	866.261600155281	753.352664371631	408.601496455192	311.24320695457	222.196384153133
O43920	>sp|O43920|NDUS5_HUMAN NADH dehydrogenase [ubiquinone] iron-sulfur protein 5 OS=Homo sapiens OX=9606 GN=NDUFS5 PE=1 SV=3	NDUFS5	83.1543553382468	62.1206508082645	4.27451969362599	103.117982542558	69.8295486087483	113.110605218309	178.165790832264	101.360637241584	72.7209301941452	94.9571025643712	111.979970149309	46.1929190673667	67.6084490309679	53.3108673812298	39.5212091661246	67.4879847093093	126.779134230189	54.0143107576694	61.8415983214252	41.642198978557	117.011445792605
O75251	>sp|O75251|NDUS7_HUMAN NADH dehydrogenase [ubiquinone] iron-sulfur protein 7, mitochondrial OS=Homo sapiens OX=9606 GN=NDUFS7 PE=1 SV=3	NDUFS7	586.40864792491	764.547488060688	730.811187328908	1214.29244865002	1235.41096171219	606.779001849301	691.596847376204	787.800267635235	458.220953157503	445.543526287685	1132.55630048969	1015.19875310036	576.040955908317	650.459943233584	623.465976985405	742.678569943243	679.195074706638	1145.51180174741	406.204882965526	416.965814987707	908.039085451787
